module,source_image,aug_image,source_label,aug_label,object_count
ISONoise,img_4class_1905.png,img_4class_1905_aug_ISONoise_00584.jpg,img_4class_1905.txt,img_4class_1905_aug_ISONoise_00584.txt,4
ISONoise,img_4class_2816.png,img_4class_2816_aug_ISONoise_00585.jpg,img_4class_2816.txt,img_4class_2816_aug_ISONoise_00585.txt,2
ISONoise,img_4class_813.jpg,img_4class_813_aug_ISONoise_00586.jpg,img_4class_813.txt,img_4class_813_aug_ISONoise_00586.txt,2
ISONoise,img_4class_4049.png,img_4class_4049_aug_ISONoise_00587.jpg,img_4class_4049.txt,img_4class_4049_aug_ISONoise_00587.txt,1
ISONoise,img_4class_4295.png,img_4class_4295_aug_ISONoise_00588.jpg,img_4class_4295.txt,img_4class_4295_aug_ISONoise_00588.txt,22
ISONoise,img_4class_218.png,img_4class_218_aug_ISONoise_00589.jpg,img_4class_218.txt,img_4class_218_aug_ISONoise_00589.txt,5
ISONoise,img_4class_3174.png,img_4class_3174_aug_ISONoise_00590.jpg,img_4class_3174.txt,img_4class_3174_aug_ISONoise_00590.txt,4
ISONoise,img_4class_1921.jpg,img_4class_1921_aug_ISONoise_00591.jpg,img_4class_1921.txt,img_4class_1921_aug_ISONoise_00591.txt,6
ISONoise,img_4class_3642.jpg,img_4class_3642_aug_ISONoise_00592.jpg,img_4class_3642.txt,img_4class_3642_aug_ISONoise_00592.txt,5
ISONoise,img_4class_1643.jpg,img_4class_1643_aug_ISONoise_00593.jpg,img_4class_1643.txt,img_4class_1643_aug_ISONoise_00593.txt,1
ISONoise,img_4class_2776.png,img_4class_2776_aug_ISONoise_00594.jpg,img_4class_2776.txt,img_4class_2776_aug_ISONoise_00594.txt,4
ISONoise,img_4class_3926.jpg,img_4class_3926_aug_ISONoise_00595.jpg,img_4class_3926.txt,img_4class_3926_aug_ISONoise_00595.txt,9
ISONoise,img_4class_80.jpg,img_4class_80_aug_ISONoise_00596.jpg,img_4class_80.txt,img_4class_80_aug_ISONoise_00596.txt,5
ISONoise,img_4class_5152.png,img_4class_5152_aug_ISONoise_00597.jpg,img_4class_5152.txt,img_4class_5152_aug_ISONoise_00597.txt,7
ISONoise,img_4class_4024.jpg,img_4class_4024_aug_ISONoise_00598.jpg,img_4class_4024.txt,img_4class_4024_aug_ISONoise_00598.txt,3
ISONoise,img_4class_3824.jpg,img_4class_3824_aug_ISONoise_00599.jpg,img_4class_3824.txt,img_4class_3824_aug_ISONoise_00599.txt,5
ISONoise,img_4class_2388.jpg,img_4class_2388_aug_ISONoise_00600.jpg,img_4class_2388.txt,img_4class_2388_aug_ISONoise_00600.txt,2
ISONoise,img_4class_4362.png,img_4class_4362_aug_ISONoise_00601.jpg,img_4class_4362.txt,img_4class_4362_aug_ISONoise_00601.txt,13
ISONoise,img_4class_3912.jpg,img_4class_3912_aug_ISONoise_00602.jpg,img_4class_3912.txt,img_4class_3912_aug_ISONoise_00602.txt,2
ISONoise,img_4class_4941.png,img_4class_4941_aug_ISONoise_00603.jpg,img_4class_4941.txt,img_4class_4941_aug_ISONoise_00603.txt,1
ISONoise,img_4class_2531.png,img_4class_2531_aug_ISONoise_00604.jpg,img_4class_2531.txt,img_4class_2531_aug_ISONoise_00604.txt,4
ISONoise,img_4class_1042.jpg,img_4class_1042_aug_ISONoise_00605.jpg,img_4class_1042.txt,img_4class_1042_aug_ISONoise_00605.txt,2
ISONoise,img_4class_3889.jpg,img_4class_3889_aug_ISONoise_00606.jpg,img_4class_3889.txt,img_4class_3889_aug_ISONoise_00606.txt,10
ISONoise,img_4class_3285.jpg,img_4class_3285_aug_ISONoise_00607.jpg,img_4class_3285.txt,img_4class_3285_aug_ISONoise_00607.txt,4
ISONoise,img_4class_3050.png,img_4class_3050_aug_ISONoise_00608.jpg,img_4class_3050.txt,img_4class_3050_aug_ISONoise_00608.txt,4
ISONoise,img_4class_5018.png,img_4class_5018_aug_ISONoise_00609.jpg,img_4class_5018.txt,img_4class_5018_aug_ISONoise_00609.txt,6
ISONoise,img_4class_3569.jpg,img_4class_3569_aug_ISONoise_00610.jpg,img_4class_3569.txt,img_4class_3569_aug_ISONoise_00610.txt,3
ISONoise,img_4class_4314.png,img_4class_4314_aug_ISONoise_00611.jpg,img_4class_4314.txt,img_4class_4314_aug_ISONoise_00611.txt,14
ISONoise,img_4class_2233.jpg,img_4class_2233_aug_ISONoise_00612.jpg,img_4class_2233.txt,img_4class_2233_aug_ISONoise_00612.txt,1
ISONoise,img_4class_4055.png,img_4class_4055_aug_ISONoise_00613.jpg,img_4class_4055.txt,img_4class_4055_aug_ISONoise_00613.txt,1
ISONoise,img_4class_744.jpg,img_4class_744_aug_ISONoise_00614.jpg,img_4class_744.txt,img_4class_744_aug_ISONoise_00614.txt,2
ISONoise,img_4class_591.png,img_4class_591_aug_ISONoise_00615.jpg,img_4class_591.txt,img_4class_591_aug_ISONoise_00615.txt,4
ISONoise,img_4class_5100.png,img_4class_5100_aug_ISONoise_00616.jpg,img_4class_5100.txt,img_4class_5100_aug_ISONoise_00616.txt,8
ISONoise,img_4class_4308.png,img_4class_4308_aug_ISONoise_00617.jpg,img_4class_4308.txt,img_4class_4308_aug_ISONoise_00617.txt,12
ISONoise,img_4class_3821.jpg,img_4class_3821_aug_ISONoise_00618.jpg,img_4class_3821.txt,img_4class_3821_aug_ISONoise_00618.txt,3
ISONoise,img_4class_810.jpg,img_4class_810_aug_ISONoise_00619.jpg,img_4class_810.txt,img_4class_810_aug_ISONoise_00619.txt,4
ISONoise,img_4class_20.jpg,img_4class_20_aug_ISONoise_00620.jpg,img_4class_20.txt,img_4class_20_aug_ISONoise_00620.txt,2
ISONoise,img_4class_2599.png,img_4class_2599_aug_ISONoise_00621.jpg,img_4class_2599.txt,img_4class_2599_aug_ISONoise_00621.txt,6
ISONoise,img_4class_176.png,img_4class_176_aug_ISONoise_00622.jpg,img_4class_176.txt,img_4class_176_aug_ISONoise_00622.txt,6
ISONoise,img_4class_3603.jpg,img_4class_3603_aug_ISONoise_00623.jpg,img_4class_3603.txt,img_4class_3603_aug_ISONoise_00623.txt,5
ISONoise,img_4class_2279.png,img_4class_2279_aug_ISONoise_00624.jpg,img_4class_2279.txt,img_4class_2279_aug_ISONoise_00624.txt,4
ISONoise,img_4class_2807.png,img_4class_2807_aug_ISONoise_00625.jpg,img_4class_2807.txt,img_4class_2807_aug_ISONoise_00625.txt,5
ISONoise,img_4class_3444.png,img_4class_3444_aug_ISONoise_00626.jpg,img_4class_3444.txt,img_4class_3444_aug_ISONoise_00626.txt,1
ISONoise,img_4class_1704.png,img_4class_1704_aug_ISONoise_00627.jpg,img_4class_1704.txt,img_4class_1704_aug_ISONoise_00627.txt,4
ISONoise,img_4class_1697.jpg,img_4class_1697_aug_ISONoise_00628.jpg,img_4class_1697.txt,img_4class_1697_aug_ISONoise_00628.txt,6
ISONoise,img_4class_1164.png,img_4class_1164_aug_ISONoise_00629.jpg,img_4class_1164.txt,img_4class_1164_aug_ISONoise_00629.txt,6
ISONoise,img_4class_996.jpg,img_4class_996_aug_ISONoise_00630.jpg,img_4class_996.txt,img_4class_996_aug_ISONoise_00630.txt,10
ISONoise,img_4class_1278.jpg,img_4class_1278_aug_ISONoise_00631.jpg,img_4class_1278.txt,img_4class_1278_aug_ISONoise_00631.txt,4
ISONoise,img_4class_4740.png,img_4class_4740_aug_ISONoise_00632.jpg,img_4class_4740.txt,img_4class_4740_aug_ISONoise_00632.txt,3
ISONoise,img_4class_2963.jpg,img_4class_2963_aug_ISONoise_00633.jpg,img_4class_2963.txt,img_4class_2963_aug_ISONoise_00633.txt,10
ISONoise,img_4class_1329.jpg,img_4class_1329_aug_ISONoise_00634.jpg,img_4class_1329.txt,img_4class_1329_aug_ISONoise_00634.txt,3
ISONoise,img_4class_3417.jpg,img_4class_3417_aug_ISONoise_00635.jpg,img_4class_3417.txt,img_4class_3417_aug_ISONoise_00635.txt,11
ISONoise,img_4class_676.png,img_4class_676_aug_ISONoise_00636.jpg,img_4class_676.txt,img_4class_676_aug_ISONoise_00636.txt,2
ISONoise,img_4class_2356.png,img_4class_2356_aug_ISONoise_00637.jpg,img_4class_2356.txt,img_4class_2356_aug_ISONoise_00637.txt,3
ISONoise,img_4class_4377.png,img_4class_4377_aug_ISONoise_00638.jpg,img_4class_4377.txt,img_4class_4377_aug_ISONoise_00638.txt,2
ISONoise,img_4class_4630.png,img_4class_4630_aug_ISONoise_00639.jpg,img_4class_4630.txt,img_4class_4630_aug_ISONoise_00639.txt,14
ISONoise,img_4class_3069.png,img_4class_3069_aug_ISONoise_00640.jpg,img_4class_3069.txt,img_4class_3069_aug_ISONoise_00640.txt,4
ISONoise,img_4class_3695.jpg,img_4class_3695_aug_ISONoise_00641.jpg,img_4class_3695.txt,img_4class_3695_aug_ISONoise_00641.txt,3
ISONoise,img_4class_223.png,img_4class_223_aug_ISONoise_00642.jpg,img_4class_223.txt,img_4class_223_aug_ISONoise_00642.txt,2
ISONoise,img_4class_606.jpg,img_4class_606_aug_ISONoise_00643.jpg,img_4class_606.txt,img_4class_606_aug_ISONoise_00643.txt,3
ISONoise,img_4class_943.jpg,img_4class_943_aug_ISONoise_00644.jpg,img_4class_943.txt,img_4class_943_aug_ISONoise_00644.txt,9
ISONoise,img_4class_1834.jpg,img_4class_1834_aug_ISONoise_00645.jpg,img_4class_1834.txt,img_4class_1834_aug_ISONoise_00645.txt,9
ISONoise,img_4class_4669.png,img_4class_4669_aug_ISONoise_00646.jpg,img_4class_4669.txt,img_4class_4669_aug_ISONoise_00646.txt,7
ISONoise,img_4class_4358.png,img_4class_4358_aug_ISONoise_00647.jpg,img_4class_4358.txt,img_4class_4358_aug_ISONoise_00647.txt,2
ISONoise,img_4class_950.jpg,img_4class_950_aug_ISONoise_00648.jpg,img_4class_950.txt,img_4class_950_aug_ISONoise_00648.txt,1
ISONoise,img_4class_1094.png,img_4class_1094_aug_ISONoise_00649.jpg,img_4class_1094.txt,img_4class_1094_aug_ISONoise_00649.txt,2
ISONoise,img_4class_3219.jpg,img_4class_3219_aug_ISONoise_00650.jpg,img_4class_3219.txt,img_4class_3219_aug_ISONoise_00650.txt,3
ISONoise,img_4class_2509.png,img_4class_2509_aug_ISONoise_00651.jpg,img_4class_2509.txt,img_4class_2509_aug_ISONoise_00651.txt,2
ISONoise,img_4class_2283.jpg,img_4class_2283_aug_ISONoise_00652.jpg,img_4class_2283.txt,img_4class_2283_aug_ISONoise_00652.txt,2
ISONoise,img_4class_511.jpg,img_4class_511_aug_ISONoise_00653.jpg,img_4class_511.txt,img_4class_511_aug_ISONoise_00653.txt,3
ISONoise,img_4class_2450.png,img_4class_2450_aug_ISONoise_00654.jpg,img_4class_2450.txt,img_4class_2450_aug_ISONoise_00654.txt,4
ISONoise,img_4class_2634.png,img_4class_2634_aug_ISONoise_00655.jpg,img_4class_2634.txt,img_4class_2634_aug_ISONoise_00655.txt,9
ISONoise,img_4class_4309.png,img_4class_4309_aug_ISONoise_00656.jpg,img_4class_4309.txt,img_4class_4309_aug_ISONoise_00656.txt,7
ISONoise,img_4class_1362.png,img_4class_1362_aug_ISONoise_00657.jpg,img_4class_1362.txt,img_4class_1362_aug_ISONoise_00657.txt,1
ISONoise,img_4class_302.jpg,img_4class_302_aug_ISONoise_00658.jpg,img_4class_302.txt,img_4class_302_aug_ISONoise_00658.txt,3
ISONoise,img_4class_817.jpg,img_4class_817_aug_ISONoise_00659.jpg,img_4class_817.txt,img_4class_817_aug_ISONoise_00659.txt,1
ISONoise,img_4class_3148.jpg,img_4class_3148_aug_ISONoise_00660.jpg,img_4class_3148.txt,img_4class_3148_aug_ISONoise_00660.txt,2
ISONoise,img_4class_1578.png,img_4class_1578_aug_ISONoise_00661.jpg,img_4class_1578.txt,img_4class_1578_aug_ISONoise_00661.txt,3
ISONoise,img_4class_3455.png,img_4class_3455_aug_ISONoise_00662.jpg,img_4class_3455.txt,img_4class_3455_aug_ISONoise_00662.txt,6
ISONoise,img_4class_4414.png,img_4class_4414_aug_ISONoise_00663.jpg,img_4class_4414.txt,img_4class_4414_aug_ISONoise_00663.txt,1
ISONoise,img_4class_3170.jpg,img_4class_3170_aug_ISONoise_00664.jpg,img_4class_3170.txt,img_4class_3170_aug_ISONoise_00664.txt,3
ISONoise,img_4class_1386.jpg,img_4class_1386_aug_ISONoise_00665.jpg,img_4class_1386.txt,img_4class_1386_aug_ISONoise_00665.txt,1
ISONoise,img_4class_2904.png,img_4class_2904_aug_ISONoise_00666.jpg,img_4class_2904.txt,img_4class_2904_aug_ISONoise_00666.txt,5
ISONoise,img_4class_4331.png,img_4class_4331_aug_ISONoise_00667.jpg,img_4class_4331.txt,img_4class_4331_aug_ISONoise_00667.txt,5
ISONoise,img_4class_4590.png,img_4class_4590_aug_ISONoise_00668.jpg,img_4class_4590.txt,img_4class_4590_aug_ISONoise_00668.txt,5
ISONoise,img_4class_653.png,img_4class_653_aug_ISONoise_00669.jpg,img_4class_653.txt,img_4class_653_aug_ISONoise_00669.txt,4
ISONoise,img_4class_5188.png,img_4class_5188_aug_ISONoise_00670.jpg,img_4class_5188.txt,img_4class_5188_aug_ISONoise_00670.txt,10
ISONoise,img_4class_1419.png,img_4class_1419_aug_ISONoise_00671.jpg,img_4class_1419.txt,img_4class_1419_aug_ISONoise_00671.txt,3
ISONoise,img_4class_1357.png,img_4class_1357_aug_ISONoise_00672.jpg,img_4class_1357.txt,img_4class_1357_aug_ISONoise_00672.txt,2
ISONoise,img_4class_3987.jpg,img_4class_3987_aug_ISONoise_00673.jpg,img_4class_3987.txt,img_4class_3987_aug_ISONoise_00673.txt,5
ISONoise,img_4class_1951.png,img_4class_1951_aug_ISONoise_00674.jpg,img_4class_1951.txt,img_4class_1951_aug_ISONoise_00674.txt,6
ISONoise,img_4class_3540.png,img_4class_3540_aug_ISONoise_00675.jpg,img_4class_3540.txt,img_4class_3540_aug_ISONoise_00675.txt,4
ISONoise,img_4class_3445.png,img_4class_3445_aug_ISONoise_00676.jpg,img_4class_3445.txt,img_4class_3445_aug_ISONoise_00676.txt,2
ISONoise,img_4class_4485.png,img_4class_4485_aug_ISONoise_00677.jpg,img_4class_4485.txt,img_4class_4485_aug_ISONoise_00677.txt,10
ISONoise,img_4class_4503.png,img_4class_4503_aug_ISONoise_00678.jpg,img_4class_4503.txt,img_4class_4503_aug_ISONoise_00678.txt,8
ISONoise,img_4class_4373.png,img_4class_4373_aug_ISONoise_00679.jpg,img_4class_4373.txt,img_4class_4373_aug_ISONoise_00679.txt,1
ISONoise,img_4class_1717.jpg,img_4class_1717_aug_ISONoise_00680.jpg,img_4class_1717.txt,img_4class_1717_aug_ISONoise_00680.txt,6
ISONoise,img_4class_3337.jpg,img_4class_3337_aug_ISONoise_00681.jpg,img_4class_3337.txt,img_4class_3337_aug_ISONoise_00681.txt,2
ISONoise,img_4class_4481.png,img_4class_4481_aug_ISONoise_00682.jpg,img_4class_4481.txt,img_4class_4481_aug_ISONoise_00682.txt,2
ISONoise,img_4class_3065.jpg,img_4class_3065_aug_ISONoise_00683.jpg,img_4class_3065.txt,img_4class_3065_aug_ISONoise_00683.txt,7
ISONoise,img_4class_475.png,img_4class_475_aug_ISONoise_00684.jpg,img_4class_475.txt,img_4class_475_aug_ISONoise_00684.txt,5
ISONoise,img_4class_4254.png,img_4class_4254_aug_ISONoise_00685.jpg,img_4class_4254.txt,img_4class_4254_aug_ISONoise_00685.txt,10
ISONoise,img_4class_4181.png,img_4class_4181_aug_ISONoise_00686.jpg,img_4class_4181.txt,img_4class_4181_aug_ISONoise_00686.txt,3
ISONoise,img_4class_809.jpg,img_4class_809_aug_ISONoise_00687.jpg,img_4class_809.txt,img_4class_809_aug_ISONoise_00687.txt,2
ISONoise,img_4class_764.png,img_4class_764_aug_ISONoise_00688.jpg,img_4class_764.txt,img_4class_764_aug_ISONoise_00688.txt,2
ISONoise,img_4class_106.png,img_4class_106_aug_ISONoise_00689.jpg,img_4class_106.txt,img_4class_106_aug_ISONoise_00689.txt,3
ISONoise,img_4class_949.png,img_4class_949_aug_ISONoise_00690.jpg,img_4class_949.txt,img_4class_949_aug_ISONoise_00690.txt,8
ISONoise,img_4class_2271.jpg,img_4class_2271_aug_ISONoise_00691.jpg,img_4class_2271.txt,img_4class_2271_aug_ISONoise_00691.txt,6
ISONoise,img_4class_5050.png,img_4class_5050_aug_ISONoise_00692.jpg,img_4class_5050.txt,img_4class_5050_aug_ISONoise_00692.txt,1
ISONoise,img_4class_2507.png,img_4class_2507_aug_ISONoise_00693.jpg,img_4class_2507.txt,img_4class_2507_aug_ISONoise_00693.txt,2
ISONoise,img_4class_3134.png,img_4class_3134_aug_ISONoise_00694.jpg,img_4class_3134.txt,img_4class_3134_aug_ISONoise_00694.txt,4
ISONoise,img_4class_1709.jpg,img_4class_1709_aug_ISONoise_00695.jpg,img_4class_1709.txt,img_4class_1709_aug_ISONoise_00695.txt,5
ISONoise,img_4class_3605.jpg,img_4class_3605_aug_ISONoise_00696.jpg,img_4class_3605.txt,img_4class_3605_aug_ISONoise_00696.txt,6
ISONoise,img_4class_2947.jpg,img_4class_2947_aug_ISONoise_00697.jpg,img_4class_2947.txt,img_4class_2947_aug_ISONoise_00697.txt,11
ISONoise,img_4class_2370.jpg,img_4class_2370_aug_ISONoise_00698.jpg,img_4class_2370.txt,img_4class_2370_aug_ISONoise_00698.txt,2
ISONoise,img_4class_2706.png,img_4class_2706_aug_ISONoise_00699.jpg,img_4class_2706.txt,img_4class_2706_aug_ISONoise_00699.txt,5
ISONoise,img_4class_2437.jpg,img_4class_2437_aug_ISONoise_00700.jpg,img_4class_2437.txt,img_4class_2437_aug_ISONoise_00700.txt,1
ISONoise,img_4class_4339.png,img_4class_4339_aug_ISONoise_00701.jpg,img_4class_4339.txt,img_4class_4339_aug_ISONoise_00701.txt,11
ISONoise,img_4class_208.jpg,img_4class_208_aug_ISONoise_00702.jpg,img_4class_208.txt,img_4class_208_aug_ISONoise_00702.txt,2
ISONoise,img_4class_3136.jpg,img_4class_3136_aug_ISONoise_00703.jpg,img_4class_3136.txt,img_4class_3136_aug_ISONoise_00703.txt,3
ISONoise,img_4class_4826.png,img_4class_4826_aug_ISONoise_00704.jpg,img_4class_4826.txt,img_4class_4826_aug_ISONoise_00704.txt,3
ISONoise,img_4class_4043.png,img_4class_4043_aug_ISONoise_00705.jpg,img_4class_4043.txt,img_4class_4043_aug_ISONoise_00705.txt,1
ISONoise,img_4class_2037.png,img_4class_2037_aug_ISONoise_00706.jpg,img_4class_2037.txt,img_4class_2037_aug_ISONoise_00706.txt,2
ISONoise,img_4class_757.jpg,img_4class_757_aug_ISONoise_00707.jpg,img_4class_757.txt,img_4class_757_aug_ISONoise_00707.txt,7
ISONoise,img_4class_735.jpg,img_4class_735_aug_ISONoise_00708.jpg,img_4class_735.txt,img_4class_735_aug_ISONoise_00708.txt,2
ISONoise,img_4class_738.png,img_4class_738_aug_ISONoise_00709.jpg,img_4class_738.txt,img_4class_738_aug_ISONoise_00709.txt,4
ISONoise,img_4class_294.png,img_4class_294_aug_ISONoise_00710.jpg,img_4class_294.txt,img_4class_294_aug_ISONoise_00710.txt,6
ISONoise,img_4class_2472.png,img_4class_2472_aug_ISONoise_00711.jpg,img_4class_2472.txt,img_4class_2472_aug_ISONoise_00711.txt,2
ISONoise,img_4class_4794.png,img_4class_4794_aug_ISONoise_00712.jpg,img_4class_4794.txt,img_4class_4794_aug_ISONoise_00712.txt,1
ISONoise,img_4class_120.jpg,img_4class_120_aug_ISONoise_00713.jpg,img_4class_120.txt,img_4class_120_aug_ISONoise_00713.txt,4
ISONoise,img_4class_3264.png,img_4class_3264_aug_ISONoise_00714.jpg,img_4class_3264.txt,img_4class_3264_aug_ISONoise_00714.txt,5
ISONoise,img_4class_1389.jpg,img_4class_1389_aug_ISONoise_00715.jpg,img_4class_1389.txt,img_4class_1389_aug_ISONoise_00715.txt,1
ISONoise,img_4class_2176.jpg,img_4class_2176_aug_ISONoise_00716.jpg,img_4class_2176.txt,img_4class_2176_aug_ISONoise_00716.txt,1
ISONoise,img_4class_2471.jpg,img_4class_2471_aug_ISONoise_00717.jpg,img_4class_2471.txt,img_4class_2471_aug_ISONoise_00717.txt,1
ISONoise,img_4class_2237.png,img_4class_2237_aug_ISONoise_00718.jpg,img_4class_2237.txt,img_4class_2237_aug_ISONoise_00718.txt,3
ISONoise,img_4class_1352.jpg,img_4class_1352_aug_ISONoise_00719.jpg,img_4class_1352.txt,img_4class_1352_aug_ISONoise_00719.txt,1
ISONoise,img_4class_2342.png,img_4class_2342_aug_ISONoise_00720.jpg,img_4class_2342.txt,img_4class_2342_aug_ISONoise_00720.txt,3
ISONoise,img_4class_1511.png,img_4class_1511_aug_ISONoise_00721.jpg,img_4class_1511.txt,img_4class_1511_aug_ISONoise_00721.txt,7
ISONoise,img_4class_2512.png,img_4class_2512_aug_ISONoise_00722.jpg,img_4class_2512.txt,img_4class_2512_aug_ISONoise_00722.txt,3
ISONoise,img_4class_3398.png,img_4class_3398_aug_ISONoise_00723.jpg,img_4class_3398.txt,img_4class_3398_aug_ISONoise_00723.txt,2
ISONoise,img_4class_2641.png,img_4class_2641_aug_ISONoise_00724.jpg,img_4class_2641.txt,img_4class_2641_aug_ISONoise_00724.txt,4
ISONoise,img_4class_4747.png,img_4class_4747_aug_ISONoise_00725.jpg,img_4class_4747.txt,img_4class_4747_aug_ISONoise_00725.txt,3
ISONoise,img_4class_1164.png,img_4class_1164_aug_ISONoise_00726.jpg,img_4class_1164.txt,img_4class_1164_aug_ISONoise_00726.txt,6
ISONoise,img_4class_3629.jpg,img_4class_3629_aug_ISONoise_00727.jpg,img_4class_3629.txt,img_4class_3629_aug_ISONoise_00727.txt,4
ISONoise,img_4class_1793.png,img_4class_1793_aug_ISONoise_00728.jpg,img_4class_1793.txt,img_4class_1793_aug_ISONoise_00728.txt,2
ISONoise,img_4class_30.jpg,img_4class_30_aug_ISONoise_00729.jpg,img_4class_30.txt,img_4class_30_aug_ISONoise_00729.txt,1
ISONoise,img_4class_5138.png,img_4class_5138_aug_ISONoise_00730.jpg,img_4class_5138.txt,img_4class_5138_aug_ISONoise_00730.txt,4
ISONoise,img_4class_67.png,img_4class_67_aug_ISONoise_00731.jpg,img_4class_67.txt,img_4class_67_aug_ISONoise_00731.txt,3
ISONoise,img_4class_758.png,img_4class_758_aug_ISONoise_00732.jpg,img_4class_758.txt,img_4class_758_aug_ISONoise_00732.txt,4
ISONoise,img_4class_2549.png,img_4class_2549_aug_ISONoise_00733.jpg,img_4class_2549.txt,img_4class_2549_aug_ISONoise_00733.txt,4
ISONoise,img_4class_3028.jpg,img_4class_3028_aug_ISONoise_00734.jpg,img_4class_3028.txt,img_4class_3028_aug_ISONoise_00734.txt,9
ISONoise,img_4class_4792.png,img_4class_4792_aug_ISONoise_00735.jpg,img_4class_4792.txt,img_4class_4792_aug_ISONoise_00735.txt,6
ISONoise,img_4class_266.png,img_4class_266_aug_ISONoise_00736.jpg,img_4class_266.txt,img_4class_266_aug_ISONoise_00736.txt,3
ISONoise,img_4class_3457.png,img_4class_3457_aug_ISONoise_00737.jpg,img_4class_3457.txt,img_4class_3457_aug_ISONoise_00737.txt,5
ISONoise,img_4class_5177.png,img_4class_5177_aug_ISONoise_00738.jpg,img_4class_5177.txt,img_4class_5177_aug_ISONoise_00738.txt,4
ISONoise,img_4class_1634.jpg,img_4class_1634_aug_ISONoise_00739.jpg,img_4class_1634.txt,img_4class_1634_aug_ISONoise_00739.txt,3
ISONoise,img_4class_3132.jpg,img_4class_3132_aug_ISONoise_00740.jpg,img_4class_3132.txt,img_4class_3132_aug_ISONoise_00740.txt,12
ISONoise,img_4class_450.png,img_4class_450_aug_ISONoise_00741.jpg,img_4class_450.txt,img_4class_450_aug_ISONoise_00741.txt,10
RandomFog,img_4class_4562.png,img_4class_4562_aug_RandomFog_00000.jpg,img_4class_4562.txt,img_4class_4562_aug_RandomFog_00000.txt,5
RandomFog,img_4class_2216.jpg,img_4class_2216_aug_RandomFog_00001.jpg,img_4class_2216.txt,img_4class_2216_aug_RandomFog_00001.txt,3
RandomFog,img_4class_1998.jpg,img_4class_1998_aug_RandomFog_00002.jpg,img_4class_1998.txt,img_4class_1998_aug_RandomFog_00002.txt,2
RandomFog,img_4class_1145.jpg,img_4class_1145_aug_RandomFog_00003.jpg,img_4class_1145.txt,img_4class_1145_aug_RandomFog_00003.txt,2
RandomFog,img_4class_2868.png,img_4class_2868_aug_RandomFog_00004.jpg,img_4class_2868.txt,img_4class_2868_aug_RandomFog_00004.txt,1
RandomFog,img_4class_972.jpg,img_4class_972_aug_RandomFog_00005.jpg,img_4class_972.txt,img_4class_972_aug_RandomFog_00005.txt,3
RandomFog,img_4class_487.png,img_4class_487_aug_RandomFog_00006.jpg,img_4class_487.txt,img_4class_487_aug_RandomFog_00006.txt,5
RandomFog,img_4class_2365.png,img_4class_2365_aug_RandomFog_00007.jpg,img_4class_2365.txt,img_4class_2365_aug_RandomFog_00007.txt,4
RandomFog,img_4class_189.png,img_4class_189_aug_RandomFog_00008.jpg,img_4class_189.txt,img_4class_189_aug_RandomFog_00008.txt,4
RandomFog,img_4class_2617.png,img_4class_2617_aug_RandomFog_00009.jpg,img_4class_2617.txt,img_4class_2617_aug_RandomFog_00009.txt,1
RandomFog,img_4class_71.jpg,img_4class_71_aug_RandomFog_00010.jpg,img_4class_71.txt,img_4class_71_aug_RandomFog_00010.txt,1
RandomFog,img_4class_1350.png,img_4class_1350_aug_RandomFog_00011.jpg,img_4class_1350.txt,img_4class_1350_aug_RandomFog_00011.txt,2
RandomFog,img_4class_964.jpg,img_4class_964_aug_RandomFog_00012.jpg,img_4class_964.txt,img_4class_964_aug_RandomFog_00012.txt,1
RandomFog,img_4class_2073.jpg,img_4class_2073_aug_RandomFog_00013.jpg,img_4class_2073.txt,img_4class_2073_aug_RandomFog_00013.txt,6
RandomFog,img_4class_1862.jpg,img_4class_1862_aug_RandomFog_00014.jpg,img_4class_1862.txt,img_4class_1862_aug_RandomFog_00014.txt,2
RandomFog,img_4class_765.png,img_4class_765_aug_RandomFog_00015.jpg,img_4class_765.txt,img_4class_765_aug_RandomFog_00015.txt,2
RandomFog,img_4class_2199.png,img_4class_2199_aug_RandomFog_00016.jpg,img_4class_2199.txt,img_4class_2199_aug_RandomFog_00016.txt,3
RandomFog,img_4class_1009.png,img_4class_1009_aug_RandomFog_00017.jpg,img_4class_1009.txt,img_4class_1009_aug_RandomFog_00017.txt,4
RandomFog,img_4class_4977.png,img_4class_4977_aug_RandomFog_00018.jpg,img_4class_4977.txt,img_4class_4977_aug_RandomFog_00018.txt,12
RandomFog,img_4class_4877.png,img_4class_4877_aug_RandomFog_00019.jpg,img_4class_4877.txt,img_4class_4877_aug_RandomFog_00019.txt,1
RandomFog,img_4class_4421.png,img_4class_4421_aug_RandomFog_00020.jpg,img_4class_4421.txt,img_4class_4421_aug_RandomFog_00020.txt,3
RandomFog,img_4class_4947.png,img_4class_4947_aug_RandomFog_00021.jpg,img_4class_4947.txt,img_4class_4947_aug_RandomFog_00021.txt,2
RandomFog,img_4class_3129.jpg,img_4class_3129_aug_RandomFog_00022.jpg,img_4class_3129.txt,img_4class_3129_aug_RandomFog_00022.txt,4
RandomFog,img_4class_764.png,img_4class_764_aug_RandomFog_00023.jpg,img_4class_764.txt,img_4class_764_aug_RandomFog_00023.txt,2
RandomFog,img_4class_4529.png,img_4class_4529_aug_RandomFog_00024.jpg,img_4class_4529.txt,img_4class_4529_aug_RandomFog_00024.txt,12
RandomFog,img_4class_4233.png,img_4class_4233_aug_RandomFog_00025.jpg,img_4class_4233.txt,img_4class_4233_aug_RandomFog_00025.txt,7
